Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Graham Pauley","MIA",66,287,256,59,37,13,1,8,32,32,25,0,58,3,2,1,,4,1,0.228667,0.0869416,0.201049,0.432439,0.30272,0.379033,0.29908,0.681753,0.150365,4.64197,0.263566,-0.0881767,-0.0916729,30.6548,-3.25649,89.1234,-0.17985,1.25761,-3.8795905709266663,-0.11738944053649902,0.567996,999,,,,,,,281.8,4.269696969,281.8,4.269696969,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Moisés Ballesteros","CHC",84,361,325,86,60,16,1,9,39,43,29,2,62,3,3,1,,2,1,0.26414,0.0811024,0.171782,0.472123,0.327258,0.400279,0.316793,0.727537,0.13614,2.99551,0.29964,-0.0935349,-0.667696,43.7505,1.0956,104.391,-0.761231,-0.140993,1.1174476146697998,-7.590992495417595,0.566536,650.7000122070312,,,,,,,390.3,4.646428571,390.3,4.646428571,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Jake Fraley","TBR",94,406,362,88,62,16,1,10,45,43,37,1,83,5,2,1,,13,4,0.242709,0.0920123,0.204659,0.449589,0.319708,0.37053,0.30494,0.690237,0.127821,4.44392,0.288187,-0.182542,0.133324,45.297,-2.675,93.7234,-0.0492181,-0.67545,-3.0527118630707264,-5.425449848175049,0.562279,999,,,,,,,416.4,4.429787234,416.4,4.429787234,,,,,,,,,,,,,,,,,,,"Jake Fraley","19260",641584
"Ben Williamson","TBR",53,231,210,53,38,11,1,2,24,21,16,0,48,3,1,1,,5,1,0.25151,0.0691711,0.207888,0.332733,0.310699,0.346784,0.290972,0.657483,0.0952739,4.71469,0.313602,-0.0368561,0.0153556,23.1528,-4.14161,84.1016,-0.0215004,0.683675,-4.350015964359045,1.858675241470337,0.558555,999,,,,,,,206.9,3.903773584,206.9,3.903773584,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Sam Haggerty","TEX",60,259,231,57,41,11,2,3,32,24,21,1,57,3,2,1,,13,3,0.247468,0.0828041,0.219831,0.376672,0.317222,0.360548,0.29893,0.677769,0.113079,7.15448,0.311338,-0.0370934,1.14537,27.6325,-2.9703,91.8708,1.10828,0.143538,-1.3732496500015259,-2.131462126970291,0.553475,999,,,,,,,248,4.133333333,248,4.133333333,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Blake Perkins","MIL",45,196,172,38,26,7,1,4,22,19,21,0,53,1,2,1,,7,2,0.223037,0.104626,0.27269,0.38368,0.307788,0.341616,0.28956,0.649404,0.118579,5.75101,0.298242,0.0610218,0.164161,19.42,-3.73886,84.6976,0.225183,1.3451,-3.3295658379793167,2.0451024174690247,0.53576,999,,,,,,,178.1,3.957777777,178.1,3.957777777,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Andrés Chaparro","WSN",60,259,233,56,34,12,1,9,28,32,22,1,62,3,2,0,,1,0,0.239365,0.0831724,0.238095,0.349325,0.308945,0.412608,0.313434,0.721554,0.173243,2.9634,0.28459,-0.106508,-0.234298,30.6825,0.0796468,100.318,-0.340806,1.57343,-0.24334226548671722,-3.1515729427337646,0.534284,999,,,,,,,282.6,4.71,282.6,4.71,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Angel Martínez","CLE",62,266,243,57,38,12,1,6,29,27,17,0,57,3,2,2,,4,1,0.235925,0.0622843,0.212491,0.293115,0.290106,0.370374,0.28879,0.66048,0.134448,4.83785,0.281142,0.186375,-0.13259,26.1894,-5.2405,84.6648,0.0537842,-0.0369043,-4.753980807960033,0.7630957402288914,0.528383,999,,,,,,,237.9,3.837096774,237.9,3.837096774,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Javier Báez","DET",100,434,408,97,65,18,2,11,46,51,16,0,103,5,3,1,,6,1,0.237457,0.0375071,0.236664,0.158483,0.273509,0.375821,0.281319,0.64933,0.138364,4.92887,0.287546,0.247787,0.145067,40.0979,-11.1826,78.0835,0.392854,-1.48073,-10.817866563796997,1.0192681550979614,0.525782,746.5499877929688,,,,,,,373.8,3.738,373.8,3.738,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Thomas Saggese","STL",45,196,180,45,31,9,1,4,21,21,12,0,49,2,1,0,,2,1,0.249288,0.059904,0.251657,0.238039,0.301528,0.374573,0.2962,0.676101,0.125285,4.07084,0.318304,0.0203223,-0.223894,20.4767,-2.68218,90.6398,-0.203572,0.645561,-2.377953603863716,0.9955610930919647,0.525741,999,,,,,,,184.4,4.097777777,184.4,4.097777777,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Rob Refsnyder","SEA",62,266,232,54,34,11,0,8,31,31,28,1,75,4,2,0,,3,1,0.233601,0.105198,0.280261,0.375357,0.323458,0.389769,0.313231,0.713226,0.156167,3.5584,0.304706,-0.150801,-0.221821,31.468,0.038067,106.849,-0.372622,-0.394633,1.7745029926300049,-5.794632256031036,0.525391,999,,,,,,,276.4,4.458064516,276.4,4.458064516,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Andrew Benintendi","CHW",120,518,466,117,80,20,1,16,57,60,45,2,90,3,4,1,,3,1,0.250632,0.0862329,0.173242,0.49776,0.31721,0.400164,0.312206,0.717374,0.149533,3.09563,0.277215,-0.2383,-0.641777,60.8486,-0.357103,99.3536,-0.880077,-4.77232,-1.274700939655304,-11.422318935394287,0.525037,746.47998046875,,,,,,,550.2,4.585,550.2,4.585,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Jeremiah Jackson","BAL",52,224,210,51,32,11,1,8,25,28,11,0,51,2,1,0,,4,2,0.244074,0.0484464,0.228814,0.211728,0.284771,0.411147,0.300212,0.695918,0.167073,4.10266,0.285879,-0.0233226,-0.281377,24.1317,-2.33565,92.7933,-0.304699,-0.788874,-2.2073419392108917,-0.3888741135597229,0.523175,999,,,,,,,229.4,4.411538461,229.4,4.411538461,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","22239",669236
"Lane Thomas","KCR",96,413,370,86,53,18,2,12,50,47,34,0,107,5,4,1,,14,5,0.231867,0.0827053,0.257911,0.320674,0.302907,0.392332,0.303657,0.695239,0.160465,5.78212,0.287953,0.146603,0.0262998,45.6479,-3.15125,90.7052,0.172902,-2.36941,-4.351505860686302,-4.7944111824035645,0.518609,724.1900024414062,,,,,,,417.6,4.35,417.6,4.35,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Jesse Winker",,53,231,195,47,31,8,1,6,26,25,31,1,50,3,1,1,,3,1,0.239204,0.134808,0.216334,0.623147,0.351435,0.384517,0.327125,0.735952,0.145313,4.22113,0.289795,-0.531142,-0.179955,29.9332,2.63879,109.426,-0.711097,-0.137532,1.8623575568199158,-4.612532123923302,0.518506,999,,,,,,,258.4,4.875471698,258.4,4.875471698,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Amed Rosario","NYY",52,224,211,55,40,10,2,4,24,25,9,0,39,2,1,0,,4,1,0.261528,0.0407839,0.17629,0.231345,0.296222,0.380298,0.294307,0.676519,0.11877,5.2789,0.302573,0.406369,0.0733238,23.0576,-3.40974,88.4088,0.479693,-0.374737,-2.5805051922798157,-0.12473714351654053,0.51202,999,,,,,,,212.8,4.092307692,212.8,4.092307692,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Javier Sanoja","MIA",47,203,187,48,33,10,2,3,21,21,12,0,21,1,2,1,,5,3,0.257724,0.0612,0.103868,0.589209,0.305539,0.379529,0.298968,0.685068,0.121805,5.26418,0.274915,0.0764541,-0.417431,21.6643,-2.32172,89.0471,-0.340977,0.359233,-2.976211965084076,1.1842329800128937,0.507662,999,,,,,,,190.5,4.053191489,190.5,4.053191489,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Austin Wynns","ATH",42,166,152,35,24,7,0,4,16,19,11,0,46,1,1,1,,1,0,0.232839,0.0685828,0.274837,0.24954,0.290588,0.363313,0.28712,0.653901,0.130474,2.62363,0.303706,-0.0916287,-0.188183,16.1575,-3.50391,79.5103,-0.279812,0.734759,-4.298287481069565,3.9847591519355774,0.504921,999,,,,,,,139.8,3.328571428,139.8,3.328571428,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"José Fermín","STL",32,140,120,29,20,7,0,2,17,14,15,0,17,3,1,1,,5,2,0.242299,0.109809,0.119699,0.91737,0.339659,0.363608,0.314151,0.703267,0.121309,4.62333,0.261598,-0.0148363,0.0337262,16.6667,0.124625,102.937,0.0188899,-0.122625,0.5062257125973701,-0.27262483537197113,0.500455,999,,,,,,,139.4,4.35625,139.4,4.35625,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Braxton Fulford","COL",42,166,148,36,23,8,1,5,20,20,12,0,44,4,1,1,,2,1,0.244072,0.0748508,0.267392,0.279929,0.315557,0.4043,0.314582,0.719858,0.160228,4.98542,0.313909,0.014242,-0.19155,19.8677,0.206277,87.431,-0.177308,0.389631,-2.6561525464057922,3.6396306455135345,0.496945,999,,,,,,,178.5,4.25,178.5,4.25,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Michael Massey","KCR",58,252,234,58,39,12,1,7,26,28,12,0,47,3,2,1,,2,1,0.24881,0.0491401,0.186314,0.263748,0.291245,0.392517,0.296322,0.683762,0.143707,3.29615,0.281356,0.0173289,-0.351956,26.3521,-3.42368,85.6519,-0.334627,0.260442,-4.596170365810394,0.760441780090332,0.494957,999,,,,,,,243.1,4.19137931,243.1,4.19137931,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Noelvi Marte","CIN",120,518,475,120,80,22,2,16,62,63,33,1,114,5,4,1,,14,5,0.252972,0.0634159,0.220748,0.287278,0.306419,0.41099,0.310967,0.717409,0.158018,5.274,0.298449,0.137927,0.00502243,60.3276,-0.878097,93.7276,0.142949,-3.14514,-3.7079203724861145,-8.69514274597168,0.494264,139.6699981689453,,,,,,,549.2,4.576666666,549.2,4.576666666,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Andy Ibáñez","ATH",52,224,204,50,33,11,1,5,24,25,16,0,43,3,1,0,,3,1,0.244881,0.0701114,0.192685,0.363866,0.304818,0.382574,0.301174,0.687392,0.137693,4.27352,0.284825,-0.246992,-0.170683,24.3065,-2.16085,89.1916,-0.417675,0.326816,-3.2712024450302124,0.3768160343170166,0.492668,999,,,,,,,220.5,4.240384615,220.5,4.240384615,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Esteury Ruiz","MIA",26,112,99,24,16,5,1,2,15,12,9,0,25,3,1,1,,10,2,0.245709,0.0837602,0.222958,0.375678,0.325457,0.385888,0.314055,0.711345,0.140179,7.61233,0.303314,-0.013379,0.806724,13.3246,0.0909529,99.3821,0.793345,0.243358,0.7113234996795654,0.3433583676815033,0.489151,746.5599975585938,,,,,,,123.8,4.761538461,123.8,4.761538461,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Jordan Walker","STL",125,539,489,117,76,24,1,15,55,59,41,1,141,6,3,1,,10,3,0.238593,0.0752924,0.261935,0.287447,0.302631,0.386224,0.301101,0.688855,0.14763,4.28661,0.30227,0.109932,-0.17724,58.4556,-5.23137,93.9969,-0.0673074,-3.20625,-3.9022421538829803,-9.28125,0.485899,364.6199951171875,,,,,,,534.1,4.2728,534.1,4.2728,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Will Benson","CIN",52,224,196,44,26,9,2,8,28,27,24,0,68,2,2,1,,6,2,0.224967,0.105948,0.304836,0.347557,0.31206,0.412279,0.315188,0.724339,0.187312,5.95969,0.295796,-0.215378,0.0242924,26.8552,0.387906,96.619,-0.191085,0.222987,-1.0887026339769363,-1.677012488245964,0.47952,999,,,,,,,246.9,4.748076923,246.9,4.748076923,,,,,,,,,,,,,,,,,,,"Will Benson","21853",666181
"Alan Roden","MIN",37,161,142,36,25,8,1,3,20,17,14,0,28,4,1,0,,2,1,0.257217,0.088279,0.172177,0.512723,0.338354,0.384162,0.319382,0.722515,0.126944,4.80757,0.298409,-0.00750847,-0.074096,19.8505,0.827084,103.796,-0.0816044,0.400871,0.6387982219457626,-1.5241291522979736,0.47637,999,,,,,,,171.7,4.64054054,171.7,4.64054054,,,,,,,,,,,,,,,,,,,"Alan Roden","31564",702176
"Johnathan Rodríguez","CLE",42,182,164,41,27,7,1,6,20,22,16,0,52,1,1,0,,1,1,0.249619,0.0875375,0.28606,0.306011,0.319283,0.414936,0.319561,0.734219,0.165317,3.34126,0.32572,-0.0414829,-0.324576,22.4661,0.9614,105.862,-0.366059,-0.291949,0.8914258182048798,-2.541949450969696,0.472031,999,,,,,,,198.1,4.716666666,198.1,4.716666666,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Gary Sánchez","MIL",36,143,127,28,16,5,0,7,16,20,12,0,39,3,1,0,,0,0,0.221862,0.0807499,0.272071,0.296797,0.300102,0.423949,0.314528,0.724051,0.202087,2.16472,0.259569,-0.132925,-0.188093,17.0915,0.171293,101.802,-0.321018,-1.06645,-0.015208721160888672,0.4835512638092041,0.469496,999,,,,,,,155.1,4.308333333,155.1,4.308333333,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Rafael Marchán","PHI",32,128,113,26,18,5,0,2,13,13,11,0,21,2,1,1,,0,0,0.231352,0.0847872,0.163534,0.518469,0.307354,0.34385,0.290105,0.651205,0.112499,2.69538,0.261836,-0.0736243,-0.165059,12.7391,-2.38511,82.7056,-0.238684,0.909451,-2.8623583912849426,3.409450650215149,0.459355,999,,,,,,,104.9,3.278125,104.9,3.278125,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Christopher Morel","MIA",86,371,329,73,43,15,1,15,43,45,35,1,111,4,2,1,,7,3,0.222904,0.0943116,0.298981,0.315443,0.303116,0.409458,0.310015,0.712573,0.186554,4.59732,0.285208,0.359173,-0.381462,42.9208,-0.915668,96.6145,-0.022289,0.241428,-1.510935127735138,-6.633571773767471,0.429585,999,,,,,,,391.9,4.556976744,391.9,4.556976744,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Jonny DeLuca","TBR",68,294,267,62,41,11,3,8,32,31,21,1,61,4,2,1,,9,2,0.231875,0.0710385,0.20753,0.342304,0.295838,0.379372,0.294919,0.67521,0.147498,6.27359,0.271657,0.0386226,0.478095,30.4092,-4.32912,86.8201,0.516717,-0.731982,-4.05028373003006,-1.9819823503494263,0.418124,999,,,,,,,290.9,4.277941176,290.9,4.277941176,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"James Outman","MIN",44,189,165,36,21,7,1,6,24,20,19,0,64,3,1,0,,4,1,0.216329,0.101856,0.337382,0.301903,0.307005,0.389001,0.305148,0.696006,0.172672,5.61411,0.30409,0.0191394,0.171798,21.1185,-1.21331,93.9911,0.190938,-0.0824643,-1.1476035416126251,-1.307464323937893,0.414366,999,,,,,,,189.8,4.313636363,189.8,4.313636363,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Yohel Pozo","STL",44,179,171,45,30,10,0,5,19,22,5,0,22,1,1,0,,1,0,0.264464,0.0305891,0.121155,0.252479,0.288577,0.414936,0.302576,0.703513,0.150471,2.86755,0.275846,-0.12974,-0.140781,19.6712,-1.52628,95.0077,-0.27052,-1.31305,-1.3320109844207764,-0.7880479097366333,0.40995,999,,,,,,,176.9,4.020454545,176.9,4.020454545,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Vaughn Grissom","LAA",32,140,126,31,22,6,0,3,16,14,11,0,27,2,1,0,,2,1,0.249413,0.0756748,0.193736,0.390607,0.315533,0.370968,0.303058,0.686501,0.121555,4.32919,0.294251,0.0481657,-0.0319646,15.4057,-1.13636,92.1308,0.0162011,-0.106364,-1.2822633143514395,0.44363638013601303,0.407198,999,,,,,,,133.2,4.1625,133.2,4.1625,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Ezequiel Duran","TEX",60,259,241,59,39,14,1,5,28,26,13,0,61,3,2,1,,8,2,0.246308,0.0512279,0.236061,0.217011,0.291605,0.37606,0.291307,0.667665,0.129753,5.05544,0.306864,-0.14525,0.279452,26.0296,-4.57327,86.6197,0.134202,-2.23804,-3.9503025710582733,-1.063035249710083,0.399123,999,,,,,,,240.3,4.005,240.3,4.005,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Cody Freeman","TEX",47,203,187,46,31,9,0,5,23,22,12,0,31,1,2,1,,3,1,0.245146,0.0580964,0.150709,0.385488,0.29194,0.380386,0.292072,0.672327,0.13524,4.00171,0.266274,-0.0242287,-0.200933,20.5277,-3.45833,87.1468,-0.225162,-0.549917,-3.300402596592903,0.17508339881896973,0.395091,999,,,,,,,185.6,3.94893617,185.6,3.94893617,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Taylor Walls","TBR",70,301,265,56,38,12,2,5,33,27,31,0,71,1,2,1,,13,4,0.212674,0.102825,0.235554,0.436523,0.295428,0.322046,0.276615,0.617473,0.109372,6.10495,0.269345,0.112443,0.58208,26.6601,-8.90537,74.2112,0.694523,-0.759013,-8.45438939332962,1.9159873723983765,0.39099,999,,,,,,,251.3,3.59,251.3,3.59,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Zack Gelof","ATH",26,112,100,23,14,5,0,4,14,14,10,0,36,1,1,0,,3,1,0.227794,0.0875086,0.321365,0.272303,0.299235,0.399037,0.304622,0.698272,0.171242,5.37025,0.309586,0.0492399,0.200282,12.4668,-0.766849,91.5671,0.249522,0.364778,-0.863667830824852,0.764778345823288,0.384283,999,,,,,,,116.8,4.492307692,116.8,4.492307692,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Tyrone Taylor","NYM",63,273,251,58,37,14,2,6,31,28,14,1,61,5,2,1,,7,2,0.231912,0.0506487,0.225168,0.224937,0.283985,0.372257,0.285555,0.656241,0.140345,6.0197,0.281423,0.266371,0.359232,26.1616,-6.09545,84.5004,0.625603,0.95614,-4.389474511146545,-0.9688602089881897,0.381057,999,,,,,,,246.9,3.919047619,246.9,3.919047619,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Jon Berti",,34,147,132,33,25,5,1,2,17,12,11,0,31,1,1,1,,8,2,0.248545,0.078017,0.211766,0.368412,0.313247,0.337063,0.289681,0.650311,0.0885179,5.93051,0.309083,0.10231,0.534338,14.5794,-2.78975,83.7037,0.636648,0.226445,-2.194684624671936,0.9014454185962677,0.376702,999,,,,,,,137.4,4.04117647,137.4,4.04117647,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Tyler Austin","CHC",37,161,144,35,20,8,0,7,20,22,15,1,40,1,1,0,,0,0,0.245839,0.0942112,0.251507,0.374586,0.318788,0.446591,0.327426,0.765378,0.200752,2.88728,0.293682,-0.152727,-0.201162,20.9019,1.87848,111.675,-0.353889,0.0352174,1.8738333880901337,-3.5897826105356216,0.372475,999,,,,,,,189,5.108108108,189,5.108108108,,,,,,,,,,,,,,,,,,,"Tyler Austin","11850",592122
"Jahmai Jones","DET",31,133,115,28,17,6,1,4,18,16,14,0,32,3,1,1,,3,1,0.2438,0.10841,0.244281,0.443792,0.341214,0.419935,0.333342,0.761149,0.176135,5.74338,0.305326,-0.00187125,-0.0933082,17.9056,2.19062,113.92,-0.0951795,0.0774788,2.0868101939558983,-3.0475212186574936,0.370057,999,,,,,,,156.4,5.04516129,156.4,5.04516129,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"James McCann","ARI",50,200,184,44,29,10,0,5,21,22,11,0,51,3,2,1,,1,0,0.238921,0.0529904,0.256956,0.206224,0.287705,0.378391,0.290245,0.666096,0.13947,3.11956,0.299692,-0.280778,-0.147348,19.9475,-3.70771,83.4278,-0.428126,-0.632353,-4.360361933708191,2.3426470160484314,0.366005,999,,,,,,,182.3,3.646,182.3,3.646,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Starling Marte","KCR",63,273,249,66,48,11,1,6,32,29,17,0,58,5,2,1,,8,2,0.265467,0.061195,0.212662,0.287756,0.322686,0.392728,0.313677,0.715414,0.127261,5.1713,0.321165,-0.125949,0.381594,32.3948,0.137745,97.6071,0.255644,-0.0994762,-0.5142930150032043,-5.324476055800915,0.363971,999,,,,,,,290.2,4.606349206,290.2,4.606349206,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Ronny Mauricio","NYM",31,133,123,30,20,5,0,4,16,16,8,1,33,1,1,0,,3,1,0.244101,0.0634477,0.247531,0.256322,0.296493,0.40203,0.300918,0.698523,0.157929,4.72123,0.296444,-0.00216755,0.072643,14.4043,-1.31063,95.0245,0.0704754,0.513538,-0.7138197794556618,-0.16146183013916016,0.363175,999,,,,,,,127,4.096774193,127,4.096774193,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Daniel Schneemann","CLE",41,175,155,34,22,7,1,4,19,17,17,0,47,1,1,0,,3,1,0.219178,0.0971355,0.271411,0.357891,0.298505,0.359272,0.290806,0.657778,0.140094,4.78505,0.284103,-0.0830594,-0.068612,17.5164,-3.16117,86.054,-0.151671,0.0202568,-3.0281421691179276,0.4452568553388119,0.351989,999,,,,,,,155.9,3.802439024,155.9,3.802439024,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Nathan Church","STL",47,203,185,47,35,8,1,3,23,21,13,0,28,3,1,1,,5,2,0.253461,0.0645401,0.138273,0.466759,0.30969,0.359317,0.294676,0.669007,0.105856,4.8702,0.281183,-0.00341866,-0.0242535,20.9568,-3.02925,89.5954,-0.0276721,0.279369,-2.5309940353035927,-0.7956313490867615,0.350649,999,,,,,,,187.2,3.982978723,187.2,3.982978723,,,,,,,,,,,,,,,,,,,"Nathan Church","31357",701675
"Jett Williams","MIL",34,147,129,29,17,7,1,3,18,16,15,0,39,2,1,0,,5,2,0.221827,0.100083,0.26715,0.374633,0.306608,0.36916,0.298463,0.675768,0.147333,6.29629,0.290447,-0.0065818,0.0447481,15.6277,-1.74151,90.7968,0.0381663,-0.744187,-1.565259661525488,0.08081251382827759,0.348505,999,,,,,,,142.5,4.19117647,142.5,4.19117647,,,,,,,,,,,,,,,,,,,"Jett Williams","sa3020134",702518
"Jimmy Crooks","STL",24,97,88,21,14,4,0,2,10,10,7,0,26,1,1,0,,0,0,0.238321,0.068616,0.267199,0.256798,0.296702,0.367508,0.291432,0.66421,0.129186,3.35917,0.309236,-0.00601148,-0.111691,9.7181,-1.69593,87.3731,-0.117702,0.357394,-1.5633656904101372,1.9323935508728027,0.34443,999,,,,,,,84,3.5,84,3.5,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"Masataka Yoshida","BOS",40,175,159,44,31,9,0,4,19,21,12,0,23,3,1,0,,2,0,0.278574,0.0686759,0.132171,0.5196,0.338256,0.422055,0.330922,0.760311,0.143481,3.64166,0.300734,-0.139617,-0.0607336,23.2161,2.53853,108.307,-0.200351,-0.00361249,1.5130736380815506,-4.178612678544596,0.343532,999,,,,,,,199.9,4.9975,199.9,4.9975,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Matt Vierling","DET",52,224,202,49,34,9,1,5,25,23,18,0,52,2,2,0,,3,1,0.244867,0.0798043,0.232881,0.342683,0.310762,0.380744,0.303042,0.691505,0.135876,4.60157,0.302339,0.142958,-0.221782,24.6463,-1.82104,93.0474,-0.0788242,-1.57825,-1.9143936559557915,-2.478248357772827,0.339378,999,,,,,,,214.1,4.117307692,214.1,4.117307692,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Carlos Cortes","ATH",37,161,144,34,21,8,0,5,19,19,14,0,34,1,1,0,,1,0,0.238586,0.0881822,0.212831,0.41433,0.308667,0.40385,0.310584,0.712517,0.165264,2.93386,0.276589,-0.0511746,-0.24856,18.7004,-0.322998,95.6741,-0.299735,0.618401,-1.1205978393554688,-1.10659921169281,0.33908,999,,,,,,,163.5,4.418918918,163.5,4.418918918,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Triston Casas","BOS",32,140,121,29,17,6,0,6,16,18,18,1,35,1,1,0,,0,0,0.239902,0.126017,0.251466,0.501128,0.339772,0.434169,0.335105,0.773941,0.194267,2.04081,0.289221,-0.118409,-0.208686,19.0484,2.50628,111.189,-0.327095,-0.230543,1.5191069543361664,-3.0305434316396713,0.338361,741.8400268554688,,,,,,,172.2,5.38125,172.2,5.38125,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Dane Myers","CIN",55,238,216,53,38,8,1,6,26,28,17,0,60,3,1,0,,9,2,0.244887,0.0701509,0.253897,0.276297,0.305941,0.374094,0.29915,0.680035,0.129208,4.99328,0.309312,-0.0577207,0.32798,25.4347,-2.68686,85.6327,0.270259,-1.14296,-3.782468855381012,-0.8929608166217804,0.331788,999,,,,,,,237.6,4.32,237.6,4.32,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Oswald Peraza","LAA",50,217,197,43,30,7,0,6,24,21,15,0,56,3,1,0,,7,2,0.21834,0.0711001,0.259554,0.273931,0.284304,0.344799,0.278447,0.629103,0.126459,4.92885,0.273585,0.0273619,0.408964,19.5428,-6.0974,75.1773,0.436325,1.2333,-5.912330716848373,1.558300793170929,0.318679,999,,,,,,,182.2,3.644,182.2,3.644,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Everson Pereira","CHW",50,217,195,44,28,7,1,8,27,25,18,0,70,3,1,0,,4,1,0.226663,0.0813236,0.320845,0.253467,0.298431,0.395827,0.303519,0.694258,0.169164,5.11696,0.304535,-0.0647534,-0.0368447,23.9601,-1.68014,93.3693,-0.101598,-0.936461,-1.7974557280540466,-2.561460852622986,0.318179,999,,,,,,,220.4,4.408,220.4,4.408,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Connor Wong","BOS",53,211,192,47,31,10,1,5,23,21,15,0,52,3,1,1,,3,1,0.244276,0.068688,0.243888,0.281637,0.304672,0.379303,0.299812,0.683975,0.135027,4.28802,0.307284,-0.102645,-0.288322,22.684,-2.2709,86.8768,-0.390968,-2.75983,-3.6576529443264008,1.3651657104492188,0.314793,999,,,,,,,209.8,3.958490566,209.8,3.958490566,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Max Kepler",,29,126,112,27,17,5,0,4,15,15,11,0,26,1,1,0,,1,0,0.237109,0.0903717,0.204327,0.44229,0.3118,0.409667,0.313812,0.721467,0.172558,3.778,0.266891,-0.114778,-0.0731737,14.9653,0.0774375,100.281,-0.187952,0.269787,-0.14615429192781448,-1.080213040113449,0.310827,999,,,,,,,129.2,4.455172413,129.2,4.455172413,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
